RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-04-06;BBDCP190;BRBBDC4P11T6;EQUITY PUT;0,46;0,58;0,52;0,53;;0,52;38;33700
2020-04-06;BBDCP195;BRBBDC4P11B4;EQUITY PUT;0,57;0,75;0,66;0,68;;0,64;27;44000
2020-04-06;BBDCP198;BRBBDC4P1114;EQUITY PUT;0,62;0,8;0,69;0,74;;0,72;18;69800
2020-04-06;BBDCP200;BRBBDC4P11X8;EQUITY PUT;0,69;0,86;0,77;0,86;;0,8;17;26900
2020-04-06;BBDCP201;BRBBDC4P11A6;EQUITY PUT;0,95;1,23;0,99;1,02;;1,09;14;45800
2020-04-06;BBDCP203;BRBBDC3P09D6;EQUITY PUT;;;;;;1,5;;
2020-04-06;BBDCP205;BRBBDC4P11U4;EQUITY PUT;0,83;1,04;0,92;0,96;;0,98;11;7400
2020-04-06;BBDCP208;BRBBDC3P09V8;EQUITY PUT;;;;;;1,83;;
2020-04-06;BBDCP210;BRBBDC4P1163;EQUITY PUT;1,01;1,33;1,16;1,2;;1,2;81;633600
2020-04-06;BBDCP213;BRBBDC3P09J3;EQUITY PUT;;;;;;2,18;;
2020-04-06;BBDCP215;BRBBDC4P1205;EQUITY PUT;1,26;1,63;1,42;1,42;;1,46;21;63300
2020-04-06;BBDCP218;BRBBDC3P09R6;EQUITY PUT;;;;;;2,57;;
2020-04-06;BBDCP220;BRBBDC4P11Y6;EQUITY PUT;1,6;1,72;1,69;1,72;;1,75;5;15000
2020-04-06;BBDCP221;BRBBDC3P09O3;EQUITY PUT;;;;;;2,99;;
2020-04-06;BBDCP223;BRBBDC4P1148;EQUITY PUT;1,72;1,85;1,76;1,73;;1,91;6;600
2020-04-06;BBDCP225;BRBBDC4P11S8;EQUITY PUT;;;;;;2,07;;
2020-04-06;BBDCP228;BRBBDC3P09U0;EQUITY PUT;;;;;;3,43;;
2020-04-06;BBDCP230;BRBBDC4P11Z3;EQUITY PUT;2,21;2,25;2,24;2,25;;2,43;2;600
2020-04-06;BBDCP233;BRBBDC3P09Y2;EQUITY PUT;;;;;;3,89;;
2020-04-06;BBDCP235;BRBBDC4P1122;EQUITY PUT;;;;;;2,81;;
2020-04-06;BBDCP238;BRBBDC3P09G9;EQUITY PUT;;;;;;4,36;;
2020-04-06;BBDCP240;BRBBDC4P11R0;EQUITY PUT;;;;;;3,22;;
2020-04-06;BBDCP243;BRBBDC3P09N5;EQUITY PUT;;;;;;4,84;;
2020-04-06;BBDCP245;BRBBDC4P11N9;EQUITY PUT;;;;;;3,65;;
2020-04-06;BBDCP248;BRBBDC4P10Y8;EQUITY PUT;3,59;3,7;3,59;3,59;;3,87;2;500100
2020-04-06;BBDCP25;BRBBDC3P0976;EQUITY PUT;;;;;;5,82;;
2020-04-06;BBDCP250;BRBBDC4P11W0;EQUITY PUT;;;;;;4,1;;
2020-04-06;BBDCP255;BRBBDC4P1213;EQUITY PUT;;;;;;4,56;;
2020-04-06;BBDCP26;BRBBDC3P0992;EQUITY PUT;;;;;;6,81;;
2020-04-06;BBDCP260;BRBBDC4P1171;EQUITY PUT;4,86;4,86;4,86;4,86;;5,03;1;500
2020-04-06;BBDCP265;BRBBDC4P11O7;EQUITY PUT;;;;;;5,51;;
2020-04-06;BBDCP27;BRBBDC4P11I9;EQUITY PUT;5,95;6,2;6,12;6,17;;5,99;3;400
2020-04-06;BBDCP274;BRBBDC4P10P6;EQUITY PUT;6,05;6,6;6,58;6,6;;6,24;2;3100
2020-04-06;BBDCP275;BRBBDC4P11P4;EQUITY PUT;;;;;;6,48;;
2020-04-06;BBDCP28;BRBBDC4P11J7;EQUITY PUT;;;;;;6,98;;
2020-04-06;BBDCP283;BRBBDC4P1189;EQUITY PUT;;;;;;7,23;;
2020-04-06;BBDCP285;BRBBDC4P10X0;EQUITY PUT;7,3;7,3;7,3;7,3;;7,47;1;200
2020-04-06;BBDCP288;BRBBDC4P10S0;EQUITY PUT;;;;;;7,72;;
2020-04-06;BBDCP290;BRBBDC4P10W2;EQUITY PUT;8,15;8,15;8,15;8,15;;7,97;1;200
2020-04-06;BBDCP293;BRBBDC4P10U6;EQUITY PUT;;;;;;8,22;;
2020-04-06;BBDCP295;BRBBDC4P10V4;EQUITY PUT;;;;;;8,47;;
2020-04-06;BBDCP308;BRBBDC4P10T8;EQUITY PUT;9,55;9,9;9,72;9,55;;9,71;2;4000
2020-04-06;BBDCP31;BRBBDC3P08M9;EQUITY PUT;;;;;;9,79;;
2020-04-06;BBDCP317;BRBBDC4P0ZN7;EQUITY PUT;;;;;;8,72;;
2020-04-06;BBDCP318;BRBBDC4P10R2;EQUITY PUT;10,7;10,7;10,7;10,7;;10,71;1;1000
2020-04-06;BBDCP319;BRBBDC4P0ZY4;EQUITY PUT;;;;;;10,21;;
2020-04-06;BBDCP32;BRBBDC4P0ZV0;EQUITY PUT;;;;;;9,46;;
2020-04-06;BBDCP320;BRBBDC4P0ZM9;EQUITY PUT;;;;;;8,96;;
2020-04-06;BBDCP322;BRBBDC4P0ZH9;EQUITY PUT;;;;;;9,21;;
2020-04-06;BBDCP327;BRBBDC4P0ZS6;EQUITY PUT;10;10;10;10;;9,96;1;100
2020-04-06;BBDCP328;BRBBDC4P1023;EQUITY PUT;;;;;;11,21;;
2020-04-06;BBDCP33;BRBBDC4P0ZZ1;EQUITY PUT;11,52;12;11,93;12;;11,71;2;2300
2020-04-06;BBDCP334;BRBBDC4P0ZO5;EQUITY PUT;10,55;10,65;10,6;10,55;;10,46;3;9000
2020-04-06;BBDCP336;BRBBDC4P1072;EQUITY PUT;;;;;;12,46;;
2020-04-06;BBDCP338;BRBBDC4P1015;EQUITY PUT;11,95;12;11,99;12;;12,21;6;1000
2020-04-06;BBDCP339;BRBBDC4P0ZQ0;EQUITY PUT;11,1;11,1;11,1;11,1;;10,96;2;3400
2020-04-06;BBDCP342;BRBBDC4P0ZT4;EQUITY PUT;;;;;;11,46;;
2020-04-06;BBDCP347;BRBBDC4P0ZW8;EQUITY PUT;12,01;12,01;12,01;12,01;;11,96;1;100
2020-04-06;BBDCP349;BRBBDC4P10L5;EQUITY PUT;;;;;;13,71;;
2020-04-06;BBDCP351;BRBBDC4P0ZX6;EQUITY PUT;13,3;13,4;13,33;13,3;;13,46;2;300
2020-04-06;BBDCP354;BRBBDC4P1064;EQUITY PUT;14;14;14;14;;14,21;3;1000
2020-04-06;BBDCP357;BRBBDC4P0ZK3;EQUITY PUT;12,45;12,8;12,5;12,45;;12,71;2;600
2020-04-06;BBDCP359;BRBBDC4P1098;EQUITY PUT;;;;;;14,7;;
2020-04-06;BBDCP361;BRBBDC4P1007;EQUITY PUT;;;;;;14,45;;
2020-04-06;BBDCP362;BRBBDC4P0ZJ5;EQUITY PUT;;;;;;13,21;;
2020-04-06;BBDCP364;BRBBDC4P10I1;EQUITY PUT;;;;;;15,2;;
2020-04-06;BBDCP37;BRBBDC4P10C4;EQUITY PUT;;;;;;15,95;;
2020-04-06;BBDCP371;BRBBDC4P1031;EQUITY PUT;;;;;;15,45;;
2020-04-06;BBDCP377;BRBBDC4P0ZU2;EQUITY PUT;;;;;;14,95;;
2020-04-06;BBDCP38;BRBBDC4P10G5;EQUITY PUT;;;;;;16,95;;
2020-04-06;BBDCP383;BRBBDC4P1049;EQUITY PUT;;;;;;16,7;;
2020-04-06;BBDCP384;BRBBDC4P10E0;EQUITY PUT;;;;;;17,2;;
2020-04-06;BBDCP386;BRBBDC4P10A8;EQUITY PUT;;;;;;17,45;;
2020-04-06;BBDCP387;BRBBDC4P0ZR8;EQUITY PUT;;;;;;15,7;;
2020-04-06;BBDCP389;BRBBDC4P1056;EQUITY PUT;;;;;;17,7;;
2020-04-06;BBDCP391;BRBBDC4P10B6;EQUITY PUT;;;;;;17,95;;
2020-04-06;BBDCP396;BRBBDC4P1080;EQUITY PUT;;;;;;18,45;;
2020-04-06;BBDCP40;BRBBDC4P10K7;EQUITY PUT;;;;;;18,95;;
2020-04-06;BBDCP403;BRBBDC3P09I5;EQUITY PUT;;;;;;20,78;;
2020-04-06;BBDCP408;BRBBDC3P09E4;EQUITY PUT;;;;;;21,28;;
2020-04-06;BBDCP42;BRBBDC3P0A34;EQUITY PUT;;;;;;0,02;;
2020-04-06;BBDCP431;BRBBDC4P10Q4;EQUITY PUT;;;;;;21,95;;
2020-04-06;BBDCP439;BRBBDC4P0ZP2;EQUITY PUT;;;;;;20,95;;
2020-04-06;BBDCP440;BRBBDC4P1106;EQUITY PUT;;;;;;22,94;;
2020-04-06;BBDCP5;BRBBDC4P10D2;EQUITY PUT;;;;;;13,96;;
2020-04-06;BBDCP54;BRBBDC3P09B0;EQUITY PUT;;;;;;5,32;;
2020-04-06;BBDCP55;BRBBDC3P09A2;EQUITY PUT;;;;;;6,31;;
2020-04-06;BBDCP56;BRBBDC3P0984;EQUITY PUT;;;;;;7,3;;
2020-04-06;BBDCP573;BRBBDC3P08T4;EQUITY PUT;;;;;;7,8;;
2020-04-06;BBDCP578;BRBBDC3P0968;EQUITY PUT;;;;;;8,3;;
2020-04-06;BBDCP583;BRBBDC3P08W8;EQUITY PUT;;;;;;8,8;;
2020-04-06;BBDCP588;BRBBDC3P0901;EQUITY PUT;;;;;;9,29;;
2020-04-06;BBDCP598;BRBBDC3P0935;EQUITY PUT;;;;;;10,29;;
2020-04-06;BBDCP608;BRBBDC3P08Q0;EQUITY PUT;;;;;;11,29;;
2020-04-06;BBDCP618;BRBBDC3P0919;EQUITY PUT;;;;;;12,29;;
2020-04-06;BBDCP623;BRBBDC3P0943;EQUITY PUT;;;;;;12,79;;
2020-04-06;BBDCP628;BRBBDC3P08O5;EQUITY PUT;;;;;;13,29;;
2020-04-06;BBDCP638;BRBBDC3P0927;EQUITY PUT;;;;;;14,29;;
2020-04-06;BBDCP648;BRBBDC3P08R8;EQUITY PUT;;;;;;15,29;;
2020-04-06;BBDCP663;BRBBDC3P08U2;EQUITY PUT;;;;;;16,78;;
2020-04-06;BBDCP698;BRBBDC3P08X6;EQUITY PUT;;;;;;20,28;;
2020-04-06;BBDCP7;BRBBDC4P10N1;EQUITY PUT;;;;;;16,45;;
2020-04-06;BBDCP76;BRBBDC4P0ZF3;EQUITY PUT;;;;;;12,96;;
2020-04-06;BBDCP773;BRBBDC3P09C8;EQUITY PUT;0,38;0,38;0,38;0,38;;0,38;1;1000
2020-04-06;BBDCP79;BRBBDC4P0ZG1;EQUITY PUT;;;;;;16,2;;
2020-04-06;BBDCP793;BRBBDC3P09H7;EQUITY PUT;;;;;;1,22;;
2020-04-06;BBDCP880;BRBBDC4P1247;EQUITY PUT;;;;;;0,01;;
2020-04-06;BBDCP893;BRBBDC3P09Q8;EQUITY PUT;;;;;;0,98;;
2020-04-06;BBDCP980;BRBBDC4P1239;EQUITY PUT;;;;;;0,01;;
2020-04-06;BBDCQ105;BRBBDC4Q0XB6;EQUITY PUT;;;;;;0,03;;
2020-04-06;BBDCQ11;BRBBDC3Q07F3;EQUITY PUT;;;;;;0,08;;
2020-04-06;BBDCQ115;BRBBDC4Q0XA8;EQUITY PUT;;;;;;0,06;;
2020-04-06;BBDCQ12;BRBBDC3Q07M9;EQUITY PUT;;;;;;0,14;;
2020-04-06;BBDCQ126;BRBBDC4Q0VL9;EQUITY PUT;;;;;;0,11;;
2020-04-06;BBDCQ13;BRBBDC3Q07D8;EQUITY PUT;;;;;;0,22;;
2020-04-06;BBDCQ139;BRBBDC4Q0W34;EQUITY PUT;0,17;0,27;0,24;0,27;;0,19;5;1400
2020-04-06;BBDCQ14;BRBBDC3Q07Q0;EQUITY PUT;;;;;;0,33;;
2020-04-06;BBDCQ145;BRBBDC4Q0X41;EQUITY PUT;0,24;0,31;0,29;0,31;;0,26;12;9600
2020-04-06;BBDCQ15;BRBBDC3Q07J5;EQUITY PUT;;;;;;0,48;;
2020-04-06;BBDCQ150;BRBBDC4Q0X82;EQUITY PUT;;;;;;0,31;;
2020-04-06;BBDCQ155;BRBBDC4Q0WL7;EQUITY PUT;0,35;0,41;0,36;0,41;;0,37;7;700
2020-04-06;BBDCQ16;BRBBDC3Q07R8;EQUITY PUT;;;;;;0,68;;
2020-04-06;BBDCQ160;BRBBDC4Q0X33;EQUITY PUT;;;;;;0,44;;
2020-04-06;BBDCQ165;BRBBDC4Q0X58;EQUITY PUT;;;;;;0,52;;
2020-04-06;BBDCQ168;BRBBDC4Q0WI3;EQUITY PUT;0,58;0,58;0,58;0,58;;0,56;1;600
2020-04-06;BBDCQ17;BRBBDC3Q07L1;EQUITY PUT;;;;;;0,95;;
2020-04-06;BBDCQ170;BRBBDC4Q0WQ6;EQUITY PUT;0,6;0,63;0,6;0,61;;0,61;7;1600
2020-04-06;BBDCQ176;BRBBDC4Q0VM7;EQUITY PUT;;;;;;0,71;;
2020-04-06;BBDCQ18;BRBBDC3Q0785;EQUITY PUT;1,16;1,33;1,17;1,33;;1,3;2;8600
2020-04-06;BBDCQ180;BRBBDC3Q0686;EQUITY PUT;;;;;;0,74;;
2020-04-06;BBDCQ185;BRBBDC4Q0X25;EQUITY PUT;0,92;1,09;0,95;1,09;;0,97;8;11100
2020-04-06;BBDCQ188;BRBBDC4Q0WG7;EQUITY PUT;1,06;1,06;1,06;1,06;;1,05;2;1300
2020-04-06;BBDCQ190;BRBBDC4Q0X66;EQUITY PUT;1,2;1,2;1,2;1,2;;1,13;1;1300
2020-04-06;BBDCQ20;BRBBDC3Q07G1;EQUITY PUT;;;;;;2,27;;
2020-04-06;BBDCQ207;BRBBDC4Q0WN3;EQUITY PUT;1,45;1,55;1,53;1,54;;1,51;3;4600
2020-04-06;BBDCQ208;BRBBDC4Q0WO1;EQUITY PUT;1,6;1,78;1,63;1,6;;1,84;2;600
2020-04-06;BBDCQ21;BRBBDC4Q0WP8;EQUITY PUT;1,7;1,84;1,74;1,7;;1,96;2;300
2020-04-06;BBDCQ210;BRBBDC4Q0VD6;EQUITY PUT;1,16;1,16;1,16;1,16;;1,22;1;1000
2020-04-06;BBDCQ215;BRBBDC4Q0WJ1;EQUITY PUT;2;2,07;2,03;2;;2,22;7;700
2020-04-06;BBDCQ22;BRBBDC3Q06V2;EQUITY PUT;;;;;;3,59;;
2020-04-06;BBDCQ220;BRBBDC4Q0X17;EQUITY PUT;;;;;;2,5;;
2020-04-06;BBDCQ225;BRBBDC4Q0WZ7;EQUITY PUT;;;;;;2,8;;
2020-04-06;BBDCQ228;BRBBDC4Q0WM5;EQUITY PUT;2,79;2,79;2,79;2,79;;2,96;1;5900
2020-04-06;BBDCQ23;BRBBDC3Q0744;EQUITY PUT;;;;;;4,35;;
2020-04-06;BBDCQ230;BRBBDC4Q0WK9;EQUITY PUT;;;;;;3,12;;
2020-04-06;BBDCQ235;BRBBDC4Q0WT0;EQUITY PUT;;;;;;3,46;;
2020-04-06;BBDCQ24;BRBBDC3Q06T6;EQUITY PUT;;;;;;5,18;;
2020-04-06;BBDCQ240;BRBBDC4Q0WX2;EQUITY PUT;3,45;3,45;3,45;3,45;;3,82;1;100
2020-04-06;BBDCQ25;BRBBDC3Q0751;EQUITY PUT;;;;;;6,05;;
2020-04-06;BBDCQ251;BRBBDC4Q0VR6;EQUITY PUT;;;;;;4,58;;
2020-04-06;BBDCQ255;BRBBDC4Q0WW4;EQUITY PUT;4,5;4,5;4,5;4,5;;4,98;1;500000
2020-04-06;BBDCQ26;BRBBDC3Q0728;EQUITY PUT;;;;;;6,95;;
2020-04-06;BBDCQ260;BRBBDC4Q0WY0;EQUITY PUT;;;;;;5,39;;
2020-04-06;BBDCQ265;BRBBDC4Q0WU8;EQUITY PUT;;;;;;5,82;;
2020-04-06;BBDCQ267;BRBBDC3Q0637;EQUITY PUT;;;;;;2,42;;
2020-04-06;BBDCQ27;BRBBDC3Q0702;EQUITY PUT;;;;;;7,88;;
2020-04-06;BBDCQ270;BRBBDC4Q0X09;EQUITY PUT;5,95;6,35;6,32;6,35;;6,25;4;3400
2020-04-06;BBDCQ275;BRBBDC4Q0WR4;EQUITY PUT;;;;;;6,7;;
2020-04-06;BBDCQ28;BRBBDC3Q06Z3;EQUITY PUT;;;;;;8,84;;
2020-04-06;BBDCQ280;BRBBDC4Q0WV6;EQUITY PUT;;;;;;7,15;;
2020-04-06;BBDCQ288;BRBBDC4Q0WA0;EQUITY PUT;;;;;;7,84;;
2020-04-06;BBDCQ290;BRBBDC4Q0W83;EQUITY PUT;;;;;;8,07;;
2020-04-06;BBDCQ297;BRBBDC3Q0660;EQUITY PUT;;;;;;8,6;;
2020-04-06;BBDCQ298;BRBBDC4Q0WF9;EQUITY PUT;;;;;;8,78;;
2020-04-06;BBDCQ301;BRBBDC4Q0VX4;EQUITY PUT;;;;;;9,02;;
2020-04-06;BBDCQ303;BRBBDC4Q0W75;EQUITY PUT;;;;;;9,26;;
2020-04-06;BBDCQ305;BRBBDC4Q0V92;EQUITY PUT;7,3;7,3;7,3;7,3;;7,61;2;700
2020-04-06;BBDCQ306;BRBBDC4Q0VW6;EQUITY PUT;;;;;;9,5;;
2020-04-06;BBDCQ308;BRBBDC4Q0W91;EQUITY PUT;;;;;;9,74;;
2020-04-06;BBDCQ312;BRBBDC4Q0V50;EQUITY PUT;;;;;;8,31;;
2020-04-06;BBDCQ313;BRBBDC4Q0WD4;EQUITY PUT;10,35;10,35;10,35;10,35;;10,22;1;100
2020-04-06;BBDCQ315;BRBBDC4Q0VA2;EQUITY PUT;;;;;;8,54;;
2020-04-06;BBDCQ316;BRBBDC4Q0VE4;EQUITY PUT;9,6;9,9;9,65;9,6;;9,98;2;600
2020-04-06;BBDCQ318;BRBBDC4Q0W67;EQUITY PUT;;;;;;10,71;;
2020-04-06;BBDCQ32;BRBBDC3Q06L3;EQUITY PUT;;;;;;12,75;;
2020-04-06;BBDCQ324;BRBBDC4Q0VO3;EQUITY PUT;;;;;;11,19;;
2020-04-06;BBDCQ326;BRBBDC4Q0W00;EQUITY PUT;11,25;11,25;11,25;11,25;;11,44;1;1500
2020-04-06;BBDCQ328;BRBBDC4Q0WB8;EQUITY PUT;;;;;;11,69;;
2020-04-06;BBDCQ331;BRBBDC4Q0VZ9;EQUITY PUT;;;;;;11,93;;
2020-04-06;BBDCQ336;BRBBDC4Q0W26;EQUITY PUT;;;;;;12,42;;
2020-04-06;BBDCQ338;BRBBDC3Q0678;EQUITY PUT;;;;;;12,51;;
2020-04-06;BBDCQ339;BRBBDC4Q0VP0;EQUITY PUT;;;;;;12,67;;
2020-04-06;BBDCQ340;BRBBDC4Q0V76;EQUITY PUT;10,85;10,85;10,85;10,85;;10,95;1;3300
2020-04-06;BBDCQ344;BRBBDC4Q0VS4;EQUITY PUT;;;;;;13,16;;
2020-04-06;BBDCQ346;BRBBDC4Q0VK1;EQUITY PUT;;;;;;13,41;;
2020-04-06;BBDCQ349;BRBBDC4Q0VI5;EQUITY PUT;;;;;;13,66;;
2020-04-06;BBDCQ352;BRBBDC4Q0VB0;EQUITY PUT;12,15;12,3;12,23;12,3;;12,18;2;4600
2020-04-06;BBDCQ354;BRBBDC4Q0W42;EQUITY PUT;;;;;;14,15;;
2020-04-06;BBDCQ355;BRBBDC4Q0W59;EQUITY PUT;;;;;;14,4;;
2020-04-06;BBDCQ356;BRBBDC4Q0VH7;EQUITY PUT;;;;;;13,91;;
2020-04-06;BBDCQ359;BRBBDC4Q0VQ8;EQUITY PUT;;;;;;14,65;;
2020-04-06;BBDCQ36;BRBBDC4Q0VJ3;EQUITY PUT;;;;;;15,64;;
2020-04-06;BBDCQ360;BRBBDC4Q0WC6;EQUITY PUT;;;;;;14,9;;
2020-04-06;BBDCQ365;BRBBDC4Q0WE2;EQUITY PUT;;;;;;15,4;;
2020-04-06;BBDCQ371;BRBBDC4Q0VN5;EQUITY PUT;;;;;;15,89;;
2020-04-06;BBDCQ374;BRBBDC4Q0VU0;EQUITY PUT;;;;;;16,14;;
2020-04-06;BBDCQ389;BRBBDC4Q0VF1;EQUITY PUT;;;;;;17,14;;
2020-04-06;BBDCQ397;BRBBDC4Q0V68;EQUITY PUT;;;;;;16,64;;
2020-04-06;BBDCQ40;BRBBDC4Q0V84;EQUITY PUT;;;;;;16,89;;
2020-04-06;BBDCQ401;BRBBDC4Q0VT2;EQUITY PUT;;;;;;18,88;;
2020-04-06;BBDCQ41;BRBBDC3Q07K3;EQUITY PUT;;;;;;0,11;;
2020-04-06;BBDCQ42;BRBBDC3Q07C0;EQUITY PUT;;;;;;0,18;;
2020-04-06;BBDCQ422;BRBBDC4Q0VC8;EQUITY PUT;;;;;;19,12;;
2020-04-06;BBDCQ43;BRBBDC3Q07S6;EQUITY PUT;;;;;;0,27;;
2020-04-06;BBDCQ431;BRBBDC4Q0VV8;EQUITY PUT;;;;;;21,86;;
2020-04-06;BBDCQ44;BRBBDC3Q07P2;EQUITY PUT;;;;;;0,4;;
2020-04-06;BBDCQ45;BRBBDC3Q07N7;EQUITY PUT;;;;;;0,57;;
2020-04-06;BBDCQ46;BRBBDC3Q07B2;EQUITY PUT;0,69;0,84;0,69;0,84;;0,81;2;6600
2020-04-06;BBDCQ47;BRBBDC3Q07E6;EQUITY PUT;;;;;;1,12;;
2020-04-06;BBDCQ48;BRBBDC3Q0793;EQUITY PUT;;;;;;1,51;;
2020-04-06;BBDCQ49;BRBBDC3Q07A4;EQUITY PUT;;;;;;2;;
2020-04-06;BBDCQ50;BRBBDC4Q0WS2;EQUITY PUT;1,63;1,77;1,74;1,75;;1,72;8;31700
2020-04-06;BBDCQ51;BRBBDC3Q0736;EQUITY PUT;;;;;;3,23;;
2020-04-06;BBDCQ52;BRBBDC3Q06U4;EQUITY PUT;;;;;;3,96;;
2020-04-06;BBDCQ53;BRBBDC3Q06Y6;EQUITY PUT;;;;;;4,76;;
2020-04-06;BBDCQ54;BRBBDC3Q0769;EQUITY PUT;;;;;;5,61;;
2020-04-06;BBDCQ55;BRBBDC3Q06W0;EQUITY PUT;;;;;;6,49;;
2020-04-06;BBDCQ56;BRBBDC3Q06X8;EQUITY PUT;;;;;;7,41;;
2020-04-06;BBDCQ57;BRBBDC3Q0710;EQUITY PUT;;;;;;8,36;;
2020-04-06;BBDCQ663;BRBBDC3Q06A6;EQUITY PUT;;;;;;16,23;;
2020-04-06;BBDCQ693;BRBBDC3Q0694;EQUITY PUT;;;;;;9,32;;
2020-04-06;BBDCQ715;BRBBDC4Q0XC4;EQUITY PUT;;;;;;10,46;;
2020-04-06;BBDCQ745;BRBBDC4Q0WH5;EQUITY PUT;;;;;;4,19;;
2020-04-06;BBDCQ821;BRBBDC3Q07H9;EQUITY PUT;;;;;;2,89;;
2020-04-06;BBDCQ850;BRBBDC3Q07O5;EQUITY PUT;;;;;;2,57;;
2020-04-06;BBDCQ918;BRBBDC4Q0X90;EQUITY PUT;0,81;0,93;0,9;0,93;;0,84;3;1500
2020-04-06;BBDCQ949;BRBBDC4Q0X74;EQUITY PUT;1,26;1,36;1,33;1,36;;1,31;4;4200
2020-04-06;BBDCR106;BRBBDC4R0YC1;EQUITY PUT;;;;;;0,03;;
2020-04-06;BBDCR11;BRBBDC3R0875;EQUITY PUT;;;;;;0,11;;
2020-04-06;BBDCR12;BRBBDC3R0826;EQUITY PUT;;;;;;0,18;;
2020-04-06;BBDCR121;BRBBDC4R0YB3;EQUITY PUT;;;;;;0,08;;
2020-04-06;BBDCR13;BRBBDC3R0859;EQUITY PUT;;;;;;0,27;;
2020-04-06;BBDCR14;BRBBDC3R0891;EQUITY PUT;;;;;;0,39;;
2020-04-06;BBDCR145;BRBBDC4R0YS7;EQUITY PUT;;;;;;0,3;;
2020-04-06;BBDCR15;BRBBDC3R0818;EQUITY PUT;;;;;;0,55;;
2020-04-06;BBDCR150;BRBBDC4R0Z96;EQUITY PUT;;;;;;0,36;;
2020-04-06;BBDCR16;BRBBDC3R08G7;EQUITY PUT;;;;;;0,77;;
2020-04-06;BBDCR160;BRBBDC4R0YI8;EQUITY PUT;;;;;;0,51;;
2020-04-06;BBDCR17;BRBBDC3R07V8;EQUITY PUT;;;;;;1,06;;
2020-04-06;BBDCR170;BRBBDC4R0YQ1;EQUITY PUT;;;;;;0,69;;
2020-04-06;BBDCR18;BRBBDC3R08D4;EQUITY PUT;;;;;;1,42;;
2020-04-06;BBDCR180;BRBBDC4R0YF4;EQUITY PUT;;;;;;0,94;;
2020-04-06;BBDCR19;BRBBDC3R08A0;EQUITY PUT;;;;;;1,86;;
2020-04-06;BBDCR190;BRBBDC4R0YH0;EQUITY PUT;;;;;;1,25;;
2020-04-06;BBDCR20;BRBBDC3R08C6;EQUITY PUT;;;;;;2,39;;
2020-04-06;BBDCR200;BRBBDC4R0Z39;EQUITY PUT;;;;;;1,63;;
2020-04-06;BBDCR208;BRBBDC4R0YJ6;EQUITY PUT;;;;;;1,97;;
2020-04-06;BBDCR21;BRBBDC3R07Q8;EQUITY PUT;;;;;;3;;
2020-04-06;BBDCR210;BRBBDC4R0YG2;EQUITY PUT;;;;;;2,09;;
2020-04-06;BBDCR22;BRBBDC3R07R6;EQUITY PUT;;;;;;3,67;;
2020-04-06;BBDCR220;BRBBDC4R0YZ2;EQUITY PUT;;;;;;2,63;;
2020-04-06;BBDCR228;BRBBDC4R0YK4;EQUITY PUT;;;;;;3,08;;
2020-04-06;BBDCR23;BRBBDC3R07Y2;EQUITY PUT;;;;;;4,42;;
2020-04-06;BBDCR230;BRBBDC4R0Z47;EQUITY PUT;;;;;;3,24;;
2020-04-06;BBDCR24;BRBBDC3R08H5;EQUITY PUT;;;;;;5,22;;
2020-04-06;BBDCR240;BRBBDC4R0YV1;EQUITY PUT;;;;;;3,92;;
2020-04-06;BBDCR25;BRBBDC3R07Z9;EQUITY PUT;;;;;;6,07;;
2020-04-06;BBDCR250;BRBBDC4R0YW9;EQUITY PUT;;;;;;4,66;;
2020-04-06;BBDCR256;BRBBDC3R08N3;EQUITY PUT;;;;;;5,85;;
2020-04-06;BBDCR26;BRBBDC3R07U0;EQUITY PUT;;;;;;6,95;;
2020-04-06;BBDCR260;BRBBDC4R0YN8;EQUITY PUT;;;;;;5,46;;
2020-04-06;BBDCR270;BRBBDC4R0Z21;EQUITY PUT;;;;;;6,3;;
2020-04-06;BBDCR280;BRBBDC4R0YU3;EQUITY PUT;;;;;;7,17;;
2020-04-06;BBDCR292;BRBBDC3R07M7;EQUITY PUT;;;;;;8,09;;
2020-04-06;BBDCR3;BRBBDC4R0YL2;EQUITY PUT;;;;;;9;;
2020-04-06;BBDCR300;BRBBDC3R07P0;EQUITY PUT;;;;;;9,03;;
2020-04-06;BBDCR309;BRBBDC4R0Y71;EQUITY PUT;;;;;;8,3;;
2020-04-06;BBDCR310;BRBBDC4R0XG4;EQUITY PUT;;;;;;8,07;;
2020-04-06;BBDCR315;BRBBDC3R08M5;EQUITY PUT;;;;;;11,93;;
2020-04-06;BBDCR319;BRBBDC4R0YD9;EQUITY PUT;;;;;;10,66;;
2020-04-06;BBDCR32;BRBBDC4R0XW1;EQUITY PUT;;;;;;9,71;;
2020-04-06;BBDCR325;BRBBDC3R07K1;EQUITY PUT;;;;;;11,2;;
2020-04-06;BBDCR327;BRBBDC3R07N5;EQUITY PUT;;;;;;11,45;;
2020-04-06;BBDCR329;BRBBDC4R0XR1;EQUITY PUT;;;;;;9,95;;
2020-04-06;BBDCR33;BRBBDC4R0XX9;EQUITY PUT;;;;;;9,47;;
2020-04-06;BBDCR334;BRBBDC4R0YA5;EQUITY PUT;;;;;;11,63;;
2020-04-06;BBDCR335;BRBBDC4R0XJ8;EQUITY PUT;;;;;;10,42;;
2020-04-06;BBDCR339;BRBBDC4R0Y48;EQUITY PUT;;;;;;10,9;;
